,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Price_log,Area_dummy_1,location_append,Longitude,Latitude,geometry,distances_of_area_from_center,Area_dummy_2
1872,1872,3200000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Off Orchid Hotel Road, Lafiaji",14.978661367769956,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1873,1873,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Orchid Road,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1874,1874,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1875,1875,4500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,"Ikate Lekki Lagos, Ikate",15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1876,1876,1000000,0,0,1,2,3,3,0,0,1,0,0,1,Lagos,Lekki,Hon. Ajayi Ilasan,13.815510557964274,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1877,1877,3500000,1,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevy Ville Lekki Phase 1,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1878,1878,3000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,"Megamound Estate By Lekki County Estate, Ikota",14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1879,1879,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Gbagada,Ifako Ifako Gbagada,14.73180128983843,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
1880,1880,800000,0,0,1,2,2,2,0,0,1,0,0,1,Lagos,Ogudu,Ogudu Orioke Ogudu Orike,13.592367006650065,18,"Ogudu, Lagos",3.3905268,6.5750008,POINT (3.3905268 6.5750008),12.014677745774073,27
1881,1881,3000000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Agungi Agungi,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1882,1882,4000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1883,1883,4500000,0,1,0,5,4,4,1,0,1,0,0,1,Lagos,Lekki,Ikate,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1884,1884,8000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,15.89495209964411,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1885,1885,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Eleganza Garden Vgc,14.73180128983843,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1886,1886,10000000,0,1,0,6,5,5,1,0,1,0,0,1,Lagos,Lekki,"Arcadia Grove Estate, Lekki",16.11809565095832,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1887,1887,4500000,1,1,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Pinnock Estate Osapa London,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1888,1888,10000000,0,0,0,9,9,9,1,0,1,0,0,1,Lagos,Victoria Island,Jide Oki Street Ligali Ayorinde Victoria Island Lagos Ligali Ayorinde Victoria,16.11809565095832,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1889,1889,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Adewale Kolawol Cresent, Off Kuboye Street Lekki Phase 1",15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1890,1890,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones Adeniyi Jones,14.73180128983843,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1891,1891,3000000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Ikeja,"10, Majekodunmi Street Toyin Street",14.914122846632385,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1892,1892,1200000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Gra Phase 1,13.997832114758229,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
1893,1893,6000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.60727002719233,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1894,1894,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Villa Estate Ikota,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1895,1895,6500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Road Lekki Phase 1,15.687312734865866,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1896,1896,8000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.89495209964411,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1897,1897,6000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,15.60727002719233,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1898,1898,6500000,0,0,0,7,0,0,0,0,1,0,0,1,Lagos,Ikeja,... Allen Avenue,15.687312734865866,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1899,1899,1300000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Surulere,Off Masha Masha,14.077874822431765,8,"Surulere, Lagos",3.353258726723983,6.487201450000001,POINT (3.353258726723983 6.487201450000001),4.455636215234057,22
1900,1900,8500000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ikoyi,Mojisola Old Ikoyi,15.955576721460545,3,"Ikoyi, Lagos",3.4280523,6.4523431,POINT (3.4280523 6.4523431),4.4052135036795,35
1901,1901,5000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ikeja,... Ikeja Gra,15.424948470398375,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1902,1902,8000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Victoria Island,Off Ligali Ayorinde Ligali Ayorinde Victoria,15.89495209964411,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1903,1903,4000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Maryland,...,15.201804919084164,19,"Maryland, Lagos",3.3699482,6.5731894,POINT (3.3699482 6.5731894),11.90046935049203,28
1904,1904,7000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Road Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1905,1905,500000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Ipaja,Baruwa,13.122363377404328,10,"Ipaja, Lagos",3.254479,6.6088345,POINT (3.254479 6.6088345),20.113101368324582,5
1906,1906,3500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ikosi,Phase 2 Magodo Kosofe,15.068273526459642,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1907,1907,1500000,1,0,0,1,1,1,1,0,1,0,1,1,Lagos,Lekki,"Plot 25 Block 81 Chief Collins Street, Lekki Phase 1 Lekki Phase 1",14.22097566607244,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1908,1908,800000,0,1,0,2,2,2,1,0,1,0,0,1,Lagos,Alimosho,Egbeda,13.592367006650065,24,"Alimosho, Lagos",3.257631097232365,6.58434295,POINT (3.257631097232365 6.58434295),18.08658224628196,7
1909,1909,4000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Lekki Phase 1,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1910,1910,6000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,15.60727002719233,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1911,1911,10000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki, Nicon Town,16.11809565095832,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1912,1912,3500000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ajah,...,15.068273526459642,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1913,1913,3500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,... Lekki Phase 2,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1914,1914,3500000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Ikeja,Alausa,15.068273526459642,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1915,1915,7000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1916,1916,5000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ojodu, Omole Phase 2,15.424948470398375,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
1917,1917,1500000,1,1,1,3,4,3,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Ikota,14.22097566607244,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1918,1918,1300000,0,1,1,2,3,2,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Ikota,14.077874822431765,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1919,1919,2000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Lekki,14.508657738524219,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1920,1920,10000000,0,0,0,8,8,9,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,16.11809565095832,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1921,1921,3500000,0,0,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Lekki,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1922,1922,2500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Located At Pearl Garden Estate Before Lbs Off Lekki Epe Expressway,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1923,1923,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Located At Chevy View Estate Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1924,1924,5000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Off Fola Osibo Lekki Phase 1,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1925,1925,3800000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Lekki,"Lafiaji,",15.150511624696614,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1926,1926,1500000,0,0,0,4,4,5,0,0,1,0,0,1,Lagos,Ikosi,Magodo Ph1 Estate Isheri Via Berger. Magodo Kosofe,14.22097566607244,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1927,1927,2000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,"Ocean Palm Estate, Near Lagos Business School Olokonla",14.508657738524219,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1928,1928,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1929,1929,4500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.319587954740548,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1930,1930,9000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,"Oba Amusa Street, Agungi Agungi",9.104979856318357,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1931,1931,650000,0,0,1,2,3,2,1,0,1,0,0,1,Lagos,Ajah,Seaside Estate Before Ogombo Town Off Abraham Adesanya Ogombo,13.38472764187182,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1932,1932,1000000,0,0,0,3,3,3,1,0,1,0,0,1,Lagos,Shomolu,Y Shomolu,13.815510557964274,32,"Shomolu, Lagos",3.384160631483666,6.533564500000001,POINT (3.384160631483666 6.533564500000001),7.853753936278041,25
1933,1933,1800000,1,1,1,2,3,2,1,0,1,0,0,1,Lagos,Lekki,Eleganza Bustop Orchid Road,14.403297222866392,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1934,1934,1300000,0,1,1,3,4,3,1,0,1,0,0,1,Lagos,Lekki,Eleganza Orchid Road Lafiaji,14.077874822431765,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1935,1935,2000000,1,1,1,3,4,3,1,0,1,0,0,1,Lagos,Lekki,Eleganza Orchid Road Lekki Conservation Center,14.508657738524219,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1936,1936,1800000,0,1,1,2,3,2,1,0,1,0,0,1,Lagos,Lekki,Eleganza Orchid Road Lekki Conservation Center,14.403297222866392,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1937,1937,1000800,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Alimosho,Enclosed Estate Shasha Santos Round About Akowonjo,13.816310238134838,24,"Alimosho, Lagos",3.257631097232365,6.58434295,POINT (3.257631097232365 6.58434295),18.08658224628196,7
1938,1938,1600000,0,0,1,3,3,3,1,0,1,0,0,1,Lagos,Lekki,Lekki Conservation Center,14.28551418721001,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1939,1939,2500000,0,1,0,6,7,6,1,0,1,0,0,1,Lagos,Ajah,Lekki Palm View Ado,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1940,1940,1200000,0,1,1,3,4,3,1,0,1,0,0,1,Lagos,Ajah,Lbs Abraham Adesanya Estate,13.997832114758229,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1941,1941,1000000,0,1,1,3,4,3,1,0,1,0,0,1,Lagos,Ajah,Meadow Estate Of Abraham Adesanya Ogombo,13.815510557964274,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1942,1942,1000000,0,1,1,3,4,3,1,0,1,0,0,1,Lagos,Ajah,Meadow Estate Of Abraham Adesanya Ogombo,13.815510557964274,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1943,1943,3500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Ikota,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1944,1944,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Ikota Off Lekki Epe Expressway,15.068273526459642,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1945,1945,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Ajah,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1946,1946,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,"Mobil Junction, Ilaje By Northwest Filling Station , Ajah Lekki Lagos Ilaje",14.914122846632385,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1947,1947,3200000,0,1,1,5,6,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate After Toll Gate Oral Estate,14.978661367769956,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1948,1948,3000000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Sunday Dara Close Ilasan,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1949,1949,3000000,0,0,0,4,3,4,1,0,1,0,0,1,Lagos,Lekki,"Sarumoh Oladosu Close, At The End Of Kayode Otitoju Street, Off Admiralty Road, Lekki Phase 1",14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1950,1950,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1951,1951,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa London,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1952,1952,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,.. Thomas Estate,14.73180128983843,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1953,1953,6500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,15.687312734865866,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1954,1954,1500000,1,0,0,6,8,6,1,0,1,0,0,1,Lagos,Ajah,"Abijo Gra, Lekki, Lagos Abijo",14.22097566607244,5,"Ajah, Lagos",3.5623861,6.4694716,POINT (3.5623861 6.4694716),17.88882291990449,18
1955,1955,5500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,15.520258650202699,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1956,1956,6500000,0,0,0,6,6,7,1,0,1,0,0,1,Lagos,Ikeja,"Opebi Road, Ikeja, Lagos Opebi",15.687312734865866,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1957,1957,3000000,0,0,1,2,5,6,1,0,1,0,0,1,Lagos,Ojodu,Ogunusi Road Berger Omole Phase 1,14.914122846632385,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
1958,1958,7000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1959,1959,5000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki,Chevy View Estate Chevron,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1960,1960,7000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki, Lekki Phase 1,15.761420707019587,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1961,1961,4000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki, Vgc,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1962,1962,3500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki, Ikota,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1963,1963,3000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ikosi, Magodo Gra Phase 2 Kosofe,14.914122846632385,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1964,1964,2000000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Ph1 Unilag Estate Via Isheri Off Berger. Magodo Kosofe,14.508657738524219,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1965,1965,3500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,Friends Colony Jakande,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1966,1966,2000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikosi,Magodo Ph1 Estate Via Isheri Off Berger. Magodo Kosofe,14.508657738524219,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1967,1967,240000,0,0,0,2,1,1,0,0,1,0,0,1,Lagos,Ipaja,Ayobo Ayobo,12.388394202324129,10,"Ipaja, Lagos",3.254479,6.6088345,POINT (3.254479 6.6088345),20.113101368324582,5
1968,1968,3000000,0,0,0,7,6,6,1,0,1,0,0,1,Lagos,Ikosi,Magodo Magodo Gra Phase 2 Kosofe,14.914122846632385,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1969,1969,5000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki, Ikota,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1970,1970,2800000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki,Romeo Estate Jakande,14.845129975145433,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1971,1971,3500000,0,1,0,6,5,5,1,0,1,0,0,1,Lagos,Ojodu,Ojodu Off Grammar School Budland Street. Berger,15.068273526459642,9,"Ojodu, Lagos",3.369914,6.638598,POINT (3.369914 6.638598),18.41169309569326,23
1972,1972,2500000,0,0,0,2,0,0,1,0,1,0,0,1,Lagos,Gbagada,Harmony Estate Ifako Gbagada,14.73180128983843,17,"Gbagada, Lagos",3.3836208,6.558073,POINT (3.3836208 6.558073),10.304703208457774,19
1973,1973,5000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ikosi,Phase 2 Shangisha Kosofe,15.424948470398375,14,"Ikosi, Lagos",3.7061827,6.6131966,POINT (3.7061827 6.6131966),35.88404705501457,26
1974,1974,4800000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Adewale Kolawol Cresent, Off Kuboye Street Lekki Phase 1",15.38412647587812,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1975,1975,1200000,0,0,0,3,3,3,0,0,1,0,0,1,Lagos,Ikeja,Toyin Street,13.997832114758229,2,"Ikeja, Lagos",3.3532040740949824,6.6048591000000005,POINT (3.3532040740949824 6.6048591000000005),15.298073244237594,33
1976,1976,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,15.424948470398375,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1977,1977,2200000,0,0,0,2,2,2,1,0,1,0,0,1,Lagos,Surulere,Adeniran Ogunsanya,14.603967918328545,8,"Surulere, Lagos",3.353258726723983,6.487201450000001,POINT (3.353258726723983 6.487201450000001),4.455636215234057,22
1978,1978,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1979,1979,3500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1980,1980,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1981,1981,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1982,1982,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1983,1983,3500000,1,0,0,3,3,4,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,15.068273526459642,11,"Victoria Island, Lagos",3.4172646,6.4296012,POINT (3.4172646 6.4296012),4.180378270444032,34
1984,1984,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,... Chevron,15.068273526459642,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1985,1985,6000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikate,15.60727002719233,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1986,1986,3000000,0,1,0,5,4,4,1,0,1,0,0,1,Lagos,Lekki,Allan Allan Balogun Street Osapa London,14.914122846632385,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
1987,1987,4000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,15.201804919084164,4,"Lekki, Lagos",4.0947395,6.4123323,POINT (4.0947395 6.4123323),71.1938845487687,30
